서영처,도시의 규격,한 집 건너 한 집이 치킨집이다 한 집 건너 한 집이 커피점이더 두 집 건너 한 집이 편의점이다 두 집 건너 한 집이 김밥집이다 거리마다 전봇대 간격이 일정하다 시내버스 발차 간격이 일정하다 아파트단지 동과 동 사이 햇빛과 그림자 간격이 일정하다 담보대출 상환날짜가 일정하다 가로수들 푸른 봄분을 하나씩 이고 발목 묶인 가로등의 간격이 일정하다 그렁거리는 가로등의 눈망울 주말에도 영세한 작업장엔 파우스트를 그리워하며 실을 잣는 여공들<br><br>개업하는 점집 옆의 타투가게 성인용품점 성업 중인 비밀도박장 옆의 가발전문점 파출소 폐업하는 24시 마사지숍 아래 24시 국밥집 차일이 눈꺼풀처럼 무겁다 보도블록 위 껌 자국이 총총하다 블록 틈마다 꽁초가 촘촘하다 칸칸마다 청구서처럼 입주한 사람들 규격 속에 들어가면 안심이야 도시는 가로수를 세로로 세운다 안구 돌출한 가로등을 심는다 공단 위로 매연을 마시고 양순해진 구름이 떠다닌다<br><br>내 잠과 네 잠 사이를 회유하는 귀신고래 등 위에 따개비처럼 다닥다닥 들러붙은 꿈들 내 불안과 네 불운을 가로지르며 부침하는 섬들
김 륭,부리가 샛노란 말똥가리 두어 마리 데리고,"부리가 샛노란 말똥가리 두어 마리 데리고<br>김 륭<br><br>내일의 날씨가 우산을 들고 뛰어올 때까지 빗소리를 심었다 화분 가득<br>비를 머금은 눈과 빗방울을 벌렁거리는 코와 양말처럼 벗어던진 입과 바지와 모자와 그리고 속눈썹에 붙은 눈곱 따위로도 나는 이제 내 배꼽을 내리칠 수 있다고<br>마음은 찢어지는 게 찢어지지 않는 것보다 낫다 *<br>천변 어딘가에 그림자를 숨긴 새들은 인간의 노래에서 도망 나온 글자들을 쪼아댔다<br>벌레보다 못한 말, 서서 잘 수 없는 말로 꿴 책이라니<br>엄마, 엄마는 왜 벌써부터 누워있는 거야<br>부리가 샛노란 말똥가리 두어 마리 데리고 죽은 듯 가만히 누워서 저 세상에서 이 세상으로 떠내려오거나 이 세상에서 저 세상으로 떠내려가다 보면<br>내가 가진 내 얼굴을 울어줄 수 있는 말이 없었다니<br>그래서 갑니다 이젠 있어도 그만이고 없어도 그만인 당신에게 이번엔 엄마라고 불렀으니까 다음번엔 자기라고 불러도 될까, 하고 벚꽃고양이처럼 한쪽 귀 접어서<br>마지막 햇볕을 쬐는 듯 오늘의 기분이 우산을 들고 내일로 뛰어가 두 번 다시 오지 말라고, 나는 나 없어도 울지 마, 라는 책에 몸을 비끄러매는 것이다"
강기원,기벽,"퇴근 후 그는 낮의 성실함을 이어 어김없이<br>삽을 들고 밤의 무덤으로 향한다<br><br>그의 구석진 방안은<br>인형들로 가득하다<br>낯빛은 밤처럼 어두우나<br>달빛처럼 반짝이는 인형들<br>서 있지 못하고<br>눈 감은 채 비스듬히 눕거나<br>기대 앉아 있는 미라 인형들<br>식은 몸에서도 머리카락은 자란다<br><br>그가 없는 낮 시간<br>인형들은 입 다문 채<br>아무에게도 전하지 못했던<br>땅 속에서의 날들을 얘기한다<br>꽃처럼 짧았던 지상의 날들에 대해서도<br><br>차가운 심장의 말들이<br>소리 없이 몸에서 몸으로 전해진다<br><br>오늘 밤, 그의 기이한 보살핌으로<br>또 한 구의 소녀가<br>시취를 벗고<br>검은 인형으로 살아날 것이다"
이영식,꽃의 정치,"불, 질러놓고 보는 거야<br>가지마다 한 소쿠리씩 꽃불 달아주고<br>벌 나비 반응을 지켜보는 거지<br>그들의 탄성이 터질 때마다<br>나무에서 나무로 번지는 지지 세력들<br>꽃의 정부가 탄생되는 거라<br><br>꽃은 다른 수단의 정치 *<br>반목과 대립이 없지<br>뿌리는 흙속에서 잎은 허공에서<br>물과 바람<br>상생의 손 움켜쥐고<br>나무마다 꽃놀이패를 돌리네<br><br>봄날 내내 범람하는 꽃불을 봐<br>꿀벌은 꽃이 치는 거지<br>벌통으로 키우는 게 아니야<br>코앞에 설탕물을 풀어놓은들<br>그게 며칠이나 가겠어<br>검증되지 않은 수입 교배종으로<br>벌 나비의 복지를 시험하지 마<br>같은 꽃 같은 향기더라도<br>오는 봄마다 새로운 꿈을 꾸고<br>행복해 하는 거야<br><br>봄날은 간다<br>꽃의 정부가 다하더라도<br>후회는 없어<br>튼실한 열매가 뒤를 받혀 줄 테니까"
이기철,풀들의 사회생활,풀들의 사회생활은 바람과 햇빛이다.<br>생성의 삶은 물색 옷을 자주 바꾼다.<br>떨켜는 꽃송이가 살던 자리<br>머묾이 안식일 수는 없다고<br>꽃들이 서둘러 봄을 벗고 여름으로 바꿔 입는다.<br>꽃은 별이 아닌데 별꽃이라 부르는 것은 나의 사치<br>온종일 꽃빛을 번역했으나 점염은 흰종이를 물들이지 않는다.<br>꽃들의 꿈이 아홉 겹이라도 한 겹 바람에 지나니<br>염려의 손으로 햇빛이 계절을 바느질한다.<br>오전은 속옷 속에 감춰주었던 종달새를<br>모본단 하늘로 날려 보내고<br>요절이어서 더 고혹인 꽃의 몸짓을<br>나는 못 배우고 나비가 배운다.<br>갈망과 유혹 사이로 난 작은 길을 걸어<br>아름다움 제조법을 익히느라 늦은 나무들<br>슬픔을 배우기 전에 기쁨을 먼저 배운 풀들.
유홍준,손,"사람이 만지면<br>새는 그 알을 품지 않는다<br><br>내 사는 집 뒤란 화살나무에 지은 새집 속 새알 만져보고 알았다 남의 여자 탐하는 것보다 더 큰 부정이 있다는 거, 그걸 알았다<br><br>더 이상 어미가 품지 않아<br>썩어가는<br>알이여<br><br>강에서 잡은 물고기들도 그랬다<br><br>내 손이 닿으면 뜨거워<br>부정이 타<br>비실비실 죽어갔다 허옇게 배를 까뒤집고 부패해갔다"
이용임,자운영,"나비가 날아간다 저승 하늘<br><br>피 묻은 발바닥으로<br><br>자박, 자박<br><br>어떤 고독한 목구멍에서 흘러나온<br><br>울음소리가 굳어서<br><br>곯은 내를 풍기는 저녁<br><br>까르르 날아가는 나비 떼가<br><br>꽃은 귀신이 꾸는 꿈이라고<br><br>마음을 엎지른다 바람에<br><br>번짐, 번짐"
하재연,구름의 베어링,"여기는 소음이 적어,<br>네가 아무리 높은 회전을 해도,<br>쿨해, 마찰이 없어<br><br>지상에 내리고 싶은 건 비 또는 눈,<br>아니면 섬세하게 냉각된 마음?<br><br>무한하게 순환하고 싶어?<br>가능한 많은 움직임들을 자유롭게?<br><br>우리의 관계는 네가 알기 훨씬 이전부터<br>발명되었을 거야<br><br>구분되지 말고<br>무거워지지 말고<br><br>넌<br>스스로 부상할 수 있어<br>우리는 취약하지 않지<br><br>높은 회전속도에서는 고도의 열로 인해 수명이 급격히 단축된다고 합니다.<br><br>지구라는 공장이 멈추면<br>너와 나의 새 노동은 그때부터 시작될 거야"
정병근,눈과 도끼,"사진을 찍는다. 찍는 것은 지나가는 풍경에 브레이크를 거는 것이다. 찍는 순간, 무한 중첩으로 명멸하며 향진하던 빛다발이 돌연 하나의 색과 모습을 띠고 내 앞에 도착한다. 확률의 구름 속을 어른거리던 우연이 필연의 인과를 입고 선명해진다. 나는 너를 찍었다. “ 차 한잔 할까요? 나라는 타인에게 오신 것을 환영합니다. 이제부터 당신은 나의 단일한 기억 속에 존재할 것입니다.” 그러니 아직 내가 모르는 먼 곳에서 예쁘고 무사한 하루를 상심하는 사람아, 부디 내 눈에 들지 마라. 내 눈이 닿는 곳마다 폐허가 도사리고 있다. 내가 카메라로 너를 찍는 것은 도끼로 너를 찍는 것과 같은가 다른가. 나는 찍고 또 찍는다. 그 많은 꽃 중에 하필 너를 찍는다. 나는 눈이라는 미지의 도끼를 가졌다. 137억 살의 눈이 아름다운 너의 모서리를 스친다."
김윤이,연리지몽夢,"사랑받고 컸는데 항상 외로웠다<br>자신의 바닥을 들여다보듯 좀처럼 깨지 못하는 꿈<br>안으로부터 당겨 닫는다<br>둘이 삐들삐들 말라 서로의 몸에 들어간 요기로운 기형이다<br>팔이 뻗고 다리가 뻗고 얼굴이 붙고 이내 붙들린다<br>제가끔 불붙는다 여자의 앗, 뜨거에 이어 악, 뜨거 남자가 말한다<br>말이 불붙고 불똥이 튀고 불길이 덮친다<br>화상이 된 회상이 남는다<br>나는 불 질러 남은 회상자국을 알고 있다<br>책에 무심코 엎어버린 커피자국처럼 시커멓게 살갗에 달라붙어<br>얇은 두 장을 붙여버린, 어느 장면에 대하여<br>나는 너 때문이라고 말하고 싶은 장면을 봉한다<br>너로 인해 살고 싶지 않다고 말한 기억을 봉한다<br>네가 모든 걸 안다는 듯 나를 옭아맨다<br>다리가 붙고 팔이 붙고 몸뚱이 붙어버린 꿈에서<br>두 눈이 빠져버릴 것처럼 허우적대다 깨면<br>송연함에 흥건한 땀이 싸늘하게 식고 내 속으로 사라진다<br>너는 너무나 서슴없이 내 속으로 다시 들어선다<br>사람들은 이제 너를 나로 여길 판이다<br>너를 밀어내보지만 멀찍이서 하는 생각 같다<br>나무로 밀어내는 나무만 무성해진다<br>우리는 서로의 외로움을 지켜보는 것에 이골이 나 함께한다<br>네가 사는 내 꿈에서 나는 기생하는<br>연리지몽 夢 이다 너를 붙잡는 손등에<br>늙은 나뭇결처럼 파란 정맥이 불끈 솟는다"
이혜미,살구,과육은 핑계였지<br>깨어져야만 선명해지는 눈동자들이 있었으니까<br><br>구겨진 씨앗을 입에 물고 웃는다<br><br>기다렸어<br>울창해지는 표정을<br>매달려 조금씩 물러지는<br>살의 색들을<br><br>우글거리는 비명들을 뱃속에 감추고<br>손가락마다 조등을 매달아<br>검은 씨앗을 키우는 나무가 되어<br><br>오래 품은 살(殺)은 지극히 향기로워진다<br><br>뭉개질수록 선명히 솟아나는 참담이 있어<br>마음은 죽어서도 끝나지 않는다<br><br>그래서 어떤 나무는 침대가 되고<br>어떤 나무는<br>교수대가 된다<br><br>매일 밤 들려와<br>나무들이 개처럼 죽은 개처럼<br>허공을 향해 짖어대는 소리가<br><br>열매들이 다투어 목 맨 자리마다<br>낮은 신음소리가 흘러나왔다
이재훈,저에게 두 번째 이름을 주세요,동네입니다.<br>박사들과 의사들은 도처에 있습니다.<br>이름을 불러봅니다.<br>병든 자들이 도처에 있습니다.<br>불행은 뿌리가 없습니다.<br>바이러스가 창궐합니다.<br>온몸에 열이 납니다.<br>불안이 거리를 뒤덮습니다.<br>꿈의 뜻은 구원입니다.<br>털이 없는 옷을 입는 겨울입니다.<br>고기가 없는 음식을 먹습니다.<br>소용없는 일입니다.<br>세상이 죄를 지어 만든 역병입니다.<br>물속에서 시동을 걸었습니다.<br>다르게 살 수 있는 방법이 있나요.<br>신들은 모두 멀리 있습니다.<br>배가 부른데도 자꾸 먹습니다.<br>친구들은 하나둘씩 멀어집니다.<br>밤을 무서워했어요.<br>뒷마당을 무서워했지요.<br>이해할 수 없는 슬픔도 있습니다.<br>가장 나쁜 운명도 있듯이.<br>오랫동안 갇혀 있습니다.<br>새로운 이름을 얻을 수 있을까요.<br>목이 마릅니다.
최금진,복숭아뼈,"복숭아꽃 피던 시절<br>도시락을 싸서 너와 소풍 가던 기억 단단하다<br>너와 먹던 복숭아 조각이 어떻게 발목까지 내려가<br>복숭아뼈 화석이 되었을까<br>나는 너의 발뒤꿈치를 가만히 물었다<br>노리기 좋은 희디흰 발목이었으니까<br>달콤한 독 잔뜩 오른 독사가 되어<br>우리가 나뭇가지에 물컹물컹한 몸을 쪼개어 열려<br>거꾸로 익어갈 때<br>너무 오래 걸어와 돌아가는 길을 잊은 한 사람은<br>기꺼이 그 과실을 따먹었으니<br>너의 발목에 족쇄처럼 사랑은 자취를 남겼나니<br>복숭아뼈엔 복숭아 먹던 흔적이 있어서<br>네 희고 향긋한 발목을 보면<br>죄는 익어가고<br>아름다운 기억은 이렇게 모든 여정을 걸어와 발목에 모여 고였나니<br>그 굳어버린 호수의 뼈여, 둥근 바닥이여<br>복숭아꽃 피는 시절에 우리는 한 나무에 달려<br>우리의 유방과 엉덩이와 발그레한 얼굴을 나누어 가졌나니<br>그 무게의 하중이 찬찬히 미끄러져<br>가장 낮은 곳으로 쌓인 채 굳어갈 것을 알면서도<br>꿀벌처럼 달콤한 것을 탐했으니<br>내 이빨엔 독이 깊어가고<br>네 눈알엔 벌겋게 슬픔이 여물어<br>툭, 가장 낮은 아래로 떨어져 오래 굳어갔으니"
이수익,나의 자유,"저 집들은<br>구중궁궐이다<br>우뚝하니 서서 아래쪽을<br>아득히<br>굽어보고 있다<br><br>나는 저 집밖을 기웃거리지 않으리라<br>고개를 꼿꼿이 세우고서 엄숙한 체<br>지나가면서 다시는<br>뒤돌아보지 않으리라, 무정하게도<br><br>성북동 또는 한남동 근처에 있는<br>완성된 성곽처럼 하늘을 높이 받들고 있는 집들은<br>과연 민주주의적이다, 가진 자와 안 가진 자를<br>뚜렷하게 구분하려는 듯<br>그들만의 세련된 기품과 차가운 냉정함을<br>깊이 유지하려는 듯이,<br><br>나는<br>눈먼 개처럼 멀리 떨어져서<br>지나온 길들을 따라서 거듭 전진할 것이다<br>나의 자유가 바로 거기에 있다는 듯,<br>외면(外面)을<br>치장처럼 휘날리면서"
강영은,개인적인 옥상,"이것은 한글 자판기 같은 옥상 이야기다<br><br>스카프의 매듭이 풀릴 때 난간 밖으로 발을 디디는 서술이 있고 난간 안으로 도망치는 묘사가 있다<br><br>난간은 왜 있는 걸까, 난간은 왜 안과 밖을 가르는 걸까<br><br>차가운 몸속에 불을 지핀 고드름이 흘러내릴까 봐 나는 아무에게도 비밀을 말하지 않는다<br><br>가볍게 날아가는 나비, 중력을 고민하는 날개,<br><br>시인인 너를 생각하면 울고 싶은 옥상이 생겨난다 죽기엔 먼 옥상<br><br>옥상이 죽으면 어떻게 될까,<br><br>뛰어내려 본 사람은 안다 옥상이 어디 있는지를 … ‘ 그 사람은 사회적으로 중요하지 않다 틀림없는 개인이다 ’<br><br>가로등 불빛이 미치지 않는 옥상끼리 어둠을 나눈다 스카프가 스카프인 것처럼<br><br>나는 나로 존재하고 싶다<br><br>스카프가 뛰어내리기에 좋은 옥상, 어느 방향에서든 나를 바라보는 내가 익숙해진다"
염창권,하루,"뒷집 마당에<br>검은 구덩이 새로 패였다<br><br>줄을 서서 배웅하던 나무들<br>말을 잃고 묵묵히 젖은 산그늘을 끌어 덮었다<br><br>담벼락에 나란히 기댄 의자들도<br>햇볕에 졸던 한쪽 귀를 벌써 어둠에 묻었다<br><br>굴뚝에서 거먼 길이<br>흘러나올 때<br>다리를 저는 그림자가 잠깐 다녀간 듯<br><br>우물가에 체인이 벗겨진 자전거,<br>녹슬어서<br><br>여기까지 온 것만도 애쓴 거라고<br>눈두덩이 부은 저녁이<br>길가에 한참 서 있다가 들어갔다."
이장욱,인과관계가 명확한 것만을 적습니다,자전거를 타고 가다가 영원을 잃어버렸다.<br>자꾸 잃어버려서 믿음이 남아 있지 않았다.<br>원래 그것이 없었다는 단순한 사실을 떠올렸다.<br><br>나는 이제 달라지지 않고 누워 있다.<br>원인이 사라진 풀밭에 자전거를 버려두었다.<br>바퀴의 은빛 살들이 빛나는 강변을 바라보았다.<br>서로에게 불가능해지는 일만이 남아 있다고 생각하였다.<br><br>풀밭에는 아주 작은 생물들의 우주가 펼쳐져 있고<br>그것을 아는 것은 쉽다.<br>그것을 진실로 느끼는 것은 모로 누운 사람들뿐이지만<br>누구의 왕도 누구의 하인도 아니어서<br>외롭고 강한 사람들뿐이지만<br><br>은륜이 떠도는 풍경을 바라보면 알 수 있는 것<br>햇빛에도 인과관계가 있고 물의 일렁임에도 인과관계가 있고 달려가다가 멈추어 서서 잔인한 표정을 짓는 일에도 인과관계가 있겠지만<br>사람이라면 죽은 사람의 입술에만<br>아직 태어나지 않은 사람의 손금에만<br><br>기도를 하지 않아서 좋았다.<br>나는 매일 나의 우주에서 부활하려고 했다.<br>거대한 존재가 내 곁에 모로 누워 있기라도 한 듯이<br>사랑을 하려고 했다.<br><br>나는 명확한 것만을 바라보았다.<br>아무래도 바라보는 사람이 보이지 않아서<br>텅 빈 주위를 둘러보았다.
윤성택,진종일 비,비는 오랜만에 우산에서 종일 기다려주었다<br><br>우리는 한철 내리는 빗속에서 튀고 있다<br>빗방울 속 파문을 열고 들어가 순간을 움켜 본다<br>너는 왕관 속에서 한 방울로 아름다웠다<br>우유 광고를 볼 때마다 기억은<br>그 왕관 속 탄력으로 싱싱해진다<br><br>빗소리는 어딘가로 다이얼을 돌렸고<br>꽃나무들은 와이파이를 켜두었다<br>아니 그렇게 되기만 바랐다<br><br>하나의 물방울이<br>다른 하나에게 기대어<br>주르륵 결을 탄다<br>우산을 쓰고 걷다<br>흠뻑 젖어도 좋을 오른쪽의 편애를<br>느끼는 나무들<br><br>비는 작정하고 예보를 들어줄 모양이다<br>예감을 내일로 묻어 두기로 한다<br><br>꿈속에서 죽은 사람의 여권으로<br>낯선 국가에 가서<br>여생을 비밀로 살다 부스스 일어난<br>꽃들이 지고 있다<br><br>비들이 지고 있다
전다형,사과상자의 이설,"어떤 사과를 담았던 것일까<br>골목에는 각들이 없다<br>홀가분하게 속을 비워낸 상자가 각에 대해 각설<br>어제를 치고 오늘을 박다 뽑은 못<br>구멍 숭숭한 사과상자 눈에 밟혔는데<br>사과가 사회로 읽혔다<br>반쯤 아귀가 비틀린 자세로 골목을 물고 늘어졌다<br>상자가 불량한 자세로 한껏 감정을 부풀렸다<br>생채기에서 흐른 사과 진물이 그 진통을 기록해놓았다<br>아프면서 큰다는 말, 싸우면서 정든다는 이설<br>옹이에 옷을 걸고 햇살 쪽으로 기운 나이테 읽자<br><br>빈 사과상자 부둥켜안고 끙끙거린 내 안의 사과가 쏟아졌다<br>사과밭 모퉁이를 갉아먹던 사과 벌레가 내 늑골 아래 우글,<br>다 파먹을 요량이다<br>사과가 내 알량한 고집을 잡고 늘어졌다<br>사과를 비운 상자는 성자다<br>꺾인 전방 마주 선 내 볼록 눈거울이 맵다"
이규리,하얀 새,1<br>아무도 듣지 않는 이야기를 하고 싶어서 아무도 듣지 않는 이야기를 할 수 없어서 만나는 일도 헤어지는 일 우리 서로 모르는 일 날아가는 새는 가는 곳을 말하지 않는다<br>2<br>올라가는 길엔 새의 울음 내려오는 길엔 잎사귀의 죽음 자꾸 집을 비우는 마음아 따라올 수도 없는 늦은 이별아 발은 날아가 버리고 빈 구두만 남아 슬픔은 끄트머리부터 말라갔다<br>3<br>날갯죽지 안에 남아 있던 체온은 둥지에 놓고 새는 비로소 한 경계를 벗는다 우리가 그토록 머금었던 꿈도 부리가 찍은 흔적 떠나가는 꽃들은 무게를 다 버리고 젖은 날개를 털자 당신은 물기도 없이 흩어졌다
이은유,또 다른 궁리,나무를 숭배하자<br>여름은 냉대와 환멸의 연속이었으니<br>팔월은 금기의 계절<br>이상한 땅에 별들이 쏟아지고<br>만질 수 없는 손에 꽃들이 피어난다<br>자꾸 도망갈 방법을 찾는다<br>방법은 수학적인 것인가 철학적인 것인가<br>어두워 불을 켜니 전선만 늘어나고<br>나뭇잎들은 제각각 물들고 있다<br>궁리를 하고 또 궁리를 한다<br>어디 앉을 데가 없나<br>어디 누울 데가 없나<br>의자가 더 있었으면 하는 궁리<br>탁자가 생겼으면 하는 궁리<br>자리를 옮기고 위치를 변경한다<br>또 도망갈 방법을 찾는다<br>어쩌다 항아리를 들여 놓았더니<br>궁리는 뜻밖의 궁극이 되었으니<br>뒤척이다 잠을 이루지 못한 밤 아침에는<br>누군가의 부음이 도착하고<br>궁하다는 것은 극하다는 것이었을까<br>삶을 궁리한다는 것은 결국 죽음에의 궁극<br>쓴 것 뒤엔 단 것<br>기쁨 뒤엔 슬픔<br>항아리에는 또 다른 궁리가 익어가고 있다<br>흙으로 돌아가는 일<br>흙에 대한 경배<br>나뭇잎들은 나름대로 물들고 있다<br>나무처럼 숭배하자
신정민,내가 아버지의 구근식물이었을 때,"늙은 호박을 열었을 때 세계는 어디에나 있다는 걸 알았다<br>땅콩 캐던 날 뽑아 올린 줄기마다 주렁주렁 달린 것들도 그랬다<br><br>화근은 정처 없이 떠다니는 모래알갱이들<br><br>아름다운 것들은 관심을 바라지 않았다<br>잡화점에서 키우던 오래전의 개는 지금쯤 죽었을 것이다<br><br>어느 날엔가 문득 무언가 생각났다는 듯이<br>냉장고의 자석인형이 스스로 떨어지면서 목을 잘랐고<br>회사에서 해고당한 아들은 그것을 주워 들고 우물쭈물 거렸다<br><br>모든 게 당연하거나 당연하지 않았다<br><br>마른하늘에서 개구리들은 왜 안 떨어지나<br>어디서든 회오리가 일어 바닥에 개구리들을 떨어뜨려야 할 텐데 개구리들이 펄쩍펄쩍 뛰어야 할 텐데<br><br>그 때 나는 새소리를 받아 적고 있었다 치릇 치릇 치치토릇 치치릇 치치릇 치치 치치또릇<br><br>살아있음을 확인하는 방법은 여러 가지가 있었다<br><br>입 속을 크게 비워서 둥근, 이란 단어를 굴리고 굴렸다<br><br>아무리 구슬려도 둥글어지지 않는 둥근,<br><br>단어들은 왜 사랑을 나누지 않을까<br><br>너와 나는 첫눈에 반했는데<br>너무 늦게 만나 후회할 수도 없게 되었는데"
서윤후,소소소(小小小),작고 앙증맞은 것들이 자꾸 큰 것을 물어 온다<br>식별 불가능의<br>삶을 다해도 알 수 없는 것들을<br><br>잠자리 날개를 잡으려는 아이의 집게손가락은<br>아마도 가리키는 것이다<br>무엇이 무엇을 잠깐 멈추게 할 수 있는지<br><br>조생귤의 단단함에 침 흘리고<br>우산 하나에 여럿이 깃든 어깨의 단란함으로<br>이 거리가 잠깐 들썩일 수 있다면<br><br>열댓 명 모인 농성이<br>회전목마처럼 돌아가는 회전문을 막지 못한다<br>스피커에서 흘러나오는<br>울부짖음이 거리 어디에도 맺히지 못할 때<br><br>소실점으로 걸어 들어간 사람들이 있었다<br>점 뒤에서 이 세계를 요약하진 않는다<br>직통 버스 없는 터미널에서 떠나온 사람이<br>몇 시간을 먼저 기다리는 것이다<br>이 작은 도시에 멀미가 나서<br><br>아스피린과 타이레놀<br>다솜이와 영은이<br>동교동 삼거리와 공덕 오거리<br>(지도를 그리는 바늘들)<br><br>열심히 마늘을 빻는 부엌 작은 창 속에<br>한 스푼 설탕을 푸는 사람도 있어<br>복도식 아파트가 나눠 갖는 냄새<br><br>학원 가던 아이가 샌들을 벗어<br>자갈 하나를 떨군다<br>잠깐 완벽해지는 세계
이근화,소울 메이트,우리는 이 세계가 좋아서 골목에 서서 비를 맞는다 젖을 줄 알면서 옷을 다 챙겨 입고 지상으로 떨어지면서 잃어버렸던 비의 기억을 되돌려주기 위해 흠뻑 젖을 때까지 흰 장르가 될 때까지 비의 감정을 배운다 단지 이 세계가 좋아서 비의 기억으로 골목이 넘치고 비의 나쁜 기억으로 발이 퉁퉁 붇는다 외투를 입고 구두끈을 고쳐 맨다 우리는 우리가 좋을 세계에서 흠뻑 젖을 수 있는 것이 다행이라고 생각하면서 골목에 서서 비의 냄새를 훔친다
신미나,수증기 지역,하얗다 금방 태어난 새것 같아 화학공장 굴뚝에서 솟는 연기<br>옥수수밭이 있던 자린데 지금은 많이 변했어 예전과 달라졌어<br>십 년 전에도 너는 의자가 없는 공장에서 일했는데<br>희망처럼 풍성하고 굴뚝 위로 재빨리 흩어지는 것들을 믿어도 될까<br>동생은 노란 얼굴 손을 동그랗게 쥐고 자꾸만 마른기침을 하고<br>살얼음처럼 반짝이지만 녹지 않는구나 네가 만든 필름은 투명해 유리처럼 오래된 미래를 살겠지<br>영원은 썩지 않는 것 죽어서도 상하지 않는 것 무엇이 시간을 훼손할까<br>누나는 하나도 안 변했네 네가 웃으며 말했을 때<br>어느 여름날 나는 오랫동안 바라봤었지<br>유독 하나만 사람 종아리만큼 커져 버린 돌연변이 옥수수를
이기인,심거,연필의 웃음을 한 자루 모아놓았다<br>흩어지는 잿빛을 이토록 조용한 생활에서 꺼내는 일은<br>일기장에도 검은 불을 붙이는 일<br>오늘은 반나절을 사랑하고 너무 좋아서 반나절을 후회했다<br>책상에 엎드려 우는 밤의 표정을 지우개로 지웠다<br>절벽을 기웃거리던 살구나무 꽃잎은 하얗게 흩어지고<br>모닥불을 꺼뜨린 시가 저쯤 있을까<br>번개가 뱉어놓은 길을 한 걸음씩 돌아본다<br>사무치지 않으면 못 살아 발버둥치는 칡넝쿨과 어지러운 꽃<br>너무 좋아서 게으른 풍경이 주저앉은<br>살랑거리는 잎사귀 뒤에서도 자라는 숨<br>잠자리 부서진 날개를 끌어안고 들어가는 거기
장옥관,달팽이가 지나간 끈적임처럼,"달팽이가 지나간 끈적임처럼<br><br>젖은 마음 지나간 자리에 흉터 돋듯 움직임은 늘 제 자취를 남긴다 저 잔잔하게 흐르는<br>흐름 속 발끝으로 서서 구르는 돌멩이<br><br>아문 상처에 내민 새잎 흔적<br><br>내 머물던 자리엔<br>무엇이 남을까 검게 탄 타이어 자국에 미처 씻어내지 못한 혈흔처럼 시간은 모든 걸 쓸어 담아<br>지금, 출렁이며 흐른다<br><br>입 빼물고 수런거리는<br>노랑어리연 아래 어제의 투명했던 잠자리 날개 찢어져 젖고, 검은 진흙 속 굵어가는 구멍들<br><br>어디로 가는 걸까,<br>소리 없이 길게 뻗은 저 흰 비행운"
최형심,타인의 나날,"달팽이는 말한다. 새와 나무 사이에 걸린 문장이 헐거워지면 당신을 잊어도 될까. 달팽이는 말한다. 왜 날짜 지난 신문 가까이 앉으면 배가 고플까. 달팽이는 말한다. 두 개의 모자를 쓰면 꽃이 될 수 있을까. 너는 말한다. 사라진 발과 사라진 손과 사라진 머리카락과 사라진 발가락에 대하여.<br><br>껍데기를 제거한 달팽이 48마리.<br>파슬리 2묶음, 마늘 3쪽, 아몬드가루 100g, 버터 150g, 펜넬 뿌리 2개, 처빌 1다발, 쪽파 1다발, 쑥 1다발, 올리브 오일 100ml, 라임 1개, 크랜베리 20g, 소금과 후추 약간.<br><br>붉은 피로 빚어진 짐승은 왜 지난여름 산란하지 않았을까. 도마에 젖은 손을 대면 입술만 남은 여자를 만질 수 있을까. 페루를 가본 적 없는 사람과 폐를 나누어 줄 수 없는 사람과 눈동자 아래 빗방울의 표정을 그려 넣은 사람에 대해서라면 우리는 말할 수 없었다.<br><br>소금과 후추와 껍데기가 없는 달팽이들 ……<br><br>다시는 태어나지 마라. 달팽이는 말한다. 왜 머리 위에 수평선을 그린 뒤부터 숨을 쉴 수 없을까. 온몸이 입술인 사람이 죽은 나무 위에 엎드려 있다. 가장 낮은 몸이 그늘을 밀어내고 있다.<br><br>젖은 등 위에 놓인 공중이 한 뼘이 채 되지 않았다."
윤의섭,감염,이건 몸에 쓰이는 후기 혹은 가장 오래 이어진 필사여서<br>아프기 전에 이미 아픔의 절정을 알고 마는 참어(讖語)<br>같은 증세로 저녁의 구름은 노을을 옮겨 적는다<br>꽃 내음은 바람을 적시고 바람은 멀리 한 계절을 끌고 간다<br>그러니까 나는 네게 복제된 증상이다<br>비접촉으로도 너의 고통과 결합하는 방식<br>물들기 쉬운 내력을 앓고 있었으므로 너는 다시 내가 불러낸 처음<br>어느 살점 속에 말없이 뿌리내리다 떠나가는 유목은 흔적을 남기지 않지<br>치명적이더라도 내게만 머물기 바라는 난치의 기억<br>내게서 자라나다 내 안에서 죽어야 하는 너라는 병<br>전이의 경로를 따라가 보면 달처럼 맴돌았다는 진단이 나올 것이다<br>한때 월식이 있었고 해독하기 힘든 천문이 새겨졌을 것이다<br>온몸으로 퍼지는 불온한 증여를 들여다본다<br>여기에 어떤 병명을 갖다 붙여도 가령<br>빗방울에 스민 구름 냄새라든가<br>단풍나무가 머금은 햇볕의 온기라든가<br>어쩌면 네게서 너무 멀어져 알아내기 힘들지라도<br>나는 지금 징후와 후유증 사이의 중간계를 통과하는 중이다<br>나는 아프기도 전에 감동했다는 것이며<br>물들었으므로 닮아 가야만 하는 의례를 따라<br>그리하여 면역이라는 영역에 들어설 때까지
